,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Month
1499,TXN_8933459,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-12-31,12
1500,TXN_3678091,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-09-07,9
1501,TXN_7692628,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-05-01,5
1502,TXN_6731518,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-12-04,12
1503,TXN_3455702,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-03-23,3
1504,TXN_7794561,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-05-18,5
1505,TXN_8908193,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-04-02,4
1506,TXN_7688625,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-12-15,12
1507,TXN_7012065,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-08-05,8
1508,TXN_4323570,Tea,1.0,1.0,1.0,Cash,Takeaway,2023-03-04,3
1509,TXN_8831924,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-07-12,7
1510,TXN_2865104,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-03-12,3
1511,TXN_1360998,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-07-30,7
1512,TXN_4125921,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-01-26,1
1513,TXN_4657842,Tea,3.0,1.0,3.0,Cash,Takeaway,2023-09-29,9
1514,TXN_8149585,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-02-21,2
1515,TXN_9047278,Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-06-20,6
1516,TXN_8666003,Smoothie,4.0,4.0,16.0,Credit Card,Takeaway,2023-06-09,6
1517,TXN_7606512,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-12-03,12
1518,TXN_1819615,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-06-03,6
1519,TXN_1931404,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-10-01,10
1520,TXN_4516901,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-09-05,9
1521,TXN_6817795,Tea,1.0,1.5,1.5,Cash,Takeaway,2023-09-12,9
1522,TXN_4643515,Tea,1.0,4.0,4.0,Digital Wallet,In-store,2023-10-03,10
1523,TXN_9762385,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-05-19,5
1524,TXN_6809170,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-08-10,8
1525,TXN_7365744,Cookie,4.0,1.0,4.0,Cash,In-store,2023-08-20,8
1526,TXN_9847116,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-07-28,7
1527,TXN_8356338,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-08-06,8
1528,TXN_4413506,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-10-29,10
1529,TXN_1057209,Tea,5.0,1.0,5.0,Credit Card,In-store,2023-09-17,9
1530,TXN_9534685,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-04-27,4
1531,TXN_4893692,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-01-02,1
1532,TXN_5680629,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-04-30,4
1533,TXN_2494194,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-02-11,2
1535,TXN_4737392,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-02-17,2
1536,TXN_9538738,Coffee,4.0,2.0,8.0,Cash,In-store,2023-09-25,9
1537,TXN_1854102,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-07-18,7
1538,TXN_3109692,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-06-21,6
1539,TXN_5395229,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-11-29,11
1540,TXN_8918902,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-05-22,5
1541,TXN_8837375,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-11-21,11
1542,TXN_3952218,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-04-07,4
1543,TXN_3225552,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-05-16,5
1544,TXN_7950226,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-10-13,10
1545,TXN_9086541,Salad,3.0,5.0,15.0,Cash,In-store,2023-02-15,2
1546,TXN_1817596,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-11-04,11
1547,TXN_7644786,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-01-20,1
1548,TXN_8017969,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-03-26,3
1549,TXN_6667388,Cake,3.0,3.0,9.0,Cash,In-store,2023-08-14,8
1550,TXN_3488611,Tea,1.0,1.5,1.5,Cash,Takeaway,2023-02-13,2
1552,TXN_3109334,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-04-06,4
1553,TXN_9425645,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-03-19,3
1554,TXN_2461238,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-01-29,1
1555,TXN_4692976,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-11-06,11
1556,TXN_6747376,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-11-20,11
1557,TXN_3689335,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-12-11,12
1558,TXN_9662568,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-10-30,10
1560,TXN_5470087,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-10-11,10
1561,TXN_3717372,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-02-15,2
1562,TXN_6727985,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-06-16,6
1563,TXN_1755661,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-07-14,7
1564,TXN_9899571,Tea,2.0,5.0,10.0,Credit Card,Takeaway,2023-02-18,2
1565,TXN_5692316,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-06-22,6
1566,TXN_2062269,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-09-08,9
1567,TXN_2160316,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-10-24,10
1568,TXN_4220743,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-10-22,10
1569,TXN_2726843,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-05-31,5
1570,TXN_9969283,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-10-26,10
1571,TXN_8540115,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-06-26,6
1572,TXN_8313892,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-11-29,11
1573,TXN_3131761,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-10-18,10
1574,TXN_1243964,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-12-01,12
1575,TXN_1856112,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-06-08,6
1576,TXN_4532651,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-09-13,9
1577,TXN_4083736,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-08-21,8
1578,TXN_4493176,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-10-14,10
1579,TXN_6712994,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-10-02,10
1580,TXN_1840566,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-01-05,1
1581,TXN_6257776,Juice,5.0,3.0,15.0,Cash,In-store,2023-10-28,10
1582,TXN_9039165,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-03-10,3
1584,TXN_3869150,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-03-26,3
1585,TXN_3604156,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-11-08,11
1586,TXN_2018236,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-04-19,4
1588,TXN_6073195,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-09-13,9
1590,TXN_4178872,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-01-25,1
1591,TXN_8836650,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-05-22,5
1592,TXN_5882584,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-09-16,9
1593,TXN_4291132,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-08-07,8
1594,TXN_1622123,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-01-05,1
1595,TXN_2878078,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-12-15,12
1596,TXN_7134579,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-06-06,6
1597,TXN_6921057,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-07-10,7
1598,TXN_2335088,Salad,4.0,5.0,20.0,Cash,In-store,2023-10-27,10
1599,TXN_9778859,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-06-05,6
1600,TXN_3850274,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-09-08,9
1601,TXN_4428448,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-02-04,2
1602,TXN_1062822,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-06-28,6
1603,TXN_6386662,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-12-04,12
1604,TXN_5491825,Cake,4.0,3.0,12.0,Cash,In-store,2023-06-09,6
1605,TXN_5330930,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-07-12,7
1606,TXN_5580933,Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-10-19,10
1607,TXN_3326110,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-08-13,8
1608,TXN_5455079,Salad,2.0,5.0,10.0,Cash,In-store,2023-11-30,11
1609,TXN_5526475,Tea,4.0,1.5,6.0,Cash,In-store,2023-05-06,5
1610,TXN_3800253,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-01-15,1
1612,TXN_9169782,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-09-18,9
1614,TXN_4432823,Tea,5.0,4.0,20.0,Credit Card,In-store,2023-02-10,2
1615,TXN_8138157,Tea,2.0,4.0,8.0,Cash,Takeaway,2023-05-07,5
1616,TXN_4134478,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-06-25,6
1618,TXN_4997327,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-03-19,3
1620,TXN_4049949,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-11-06,11
1621,TXN_7296498,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-05-19,5
1622,TXN_4706042,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-12-01,12
1623,TXN_2488987,Tea,5.0,1.5,7.5,Cash,In-store,2023-06-12,6
1624,TXN_6708156,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-11-26,11
1625,TXN_7616002,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-11-08,11
1626,TXN_1865735,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-09-22,9
1627,TXN_5396450,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-12-09,12
1628,TXN_5881757,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-08-15,8
1629,TXN_3404479,Tea,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-23,8
1630,TXN_5342589,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-04-06,4
1631,TXN_1987212,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-04-07,4
1632,TXN_5303275,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-09-18,9
1633,TXN_9193760,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-01-20,1
1634,TXN_8541074,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-11-08,11
1635,TXN_1075183,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-01-09,1
1636,TXN_9316158,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-10-31,10
1637,TXN_8207244,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-05-04,5
1638,TXN_2346001,Tea,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-08-21,8
1639,TXN_2814866,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-07-29,7
1640,TXN_8454044,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-05-27,5
1641,TXN_8321092,Tea,2.0,3.0,6.0,Credit Card,Takeaway,2023-09-28,9
1642,TXN_2560137,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-10-13,10
1643,TXN_7350571,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-02-19,2
1644,TXN_3915802,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-12-16,12
1645,TXN_5019143,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-02-21,2
1646,TXN_1785371,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-01-16,1
1647,TXN_6441650,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-09-06,9
1648,TXN_2493262,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-01-03,1
1650,TXN_6038791,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-03-06,3
1651,TXN_1335337,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-09-06,9
1652,TXN_2275914,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-10-24,10
1653,TXN_6258276,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-01-29,1
1654,TXN_2340312,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-07-30,7
1655,TXN_6066433,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-06-17,6
1656,TXN_1872922,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-07-16,7
1657,TXN_7730388,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-09-09,9
1658,TXN_3330377,Tea,5.0,2.0,10.0,Credit Card,Takeaway,2023-05-08,5
1659,TXN_3147198,Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-02-04,2
1660,TXN_6363897,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-11-26,11
1661,TXN_1893222,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-12-20,12
1662,TXN_9262803,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-10-04,10
1665,TXN_6577035,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-05-20,5
1666,TXN_9970966,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-09-09,9
1667,TXN_5624179,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-10-26,10
1668,TXN_3450160,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-10-23,10
1669,TXN_4075432,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-09-12,9
1670,TXN_2023802,Cake,2.0,3.0,6.0,Cash,In-store,2023-02-28,2
1671,TXN_5130399,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-10-21,10
1672,TXN_6745832,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-10-02,10
1673,TXN_7560989,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-06-16,6
1675,TXN_3115258,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-12-06,12
1676,TXN_8182245,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-24,10
1677,TXN_3970335,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-09-01,9
1678,TXN_6376630,Tea,2.0,3.0,6.0,Cash,In-store,2023-01-24,1
1679,TXN_7100596,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-09-14,9
1680,TXN_1481116,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-02-26,2
1681,TXN_9454212,Juice,5.0,3.0,15.0,Cash,In-store,2023-11-19,11
1682,TXN_3648327,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-08-17,8
1683,TXN_6188394,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-10-05,10
1684,TXN_2553803,Juice,1.0,3.0,3.0,Cash,In-store,2023-12-29,12
1685,TXN_5700545,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-05-25,5
1686,TXN_8018479,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-09-15,9
1687,TXN_9465300,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-09-01,9
1688,TXN_3046108,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-01-15,1
1689,TXN_5998419,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-09-26,9
1690,TXN_4454198,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-08-22,8
1691,TXN_5855756,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-08-29,8
1692,TXN_5182399,Tea,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-09-08,9
1693,TXN_6758675,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-11-05,11
1695,TXN_9530003,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-08-24,8
1696,TXN_2347596,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-12-27,12
1697,TXN_6215303,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-08-20,8
1698,TXN_5524352,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-01-05,1
1699,TXN_6668414,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-12-29,12
1701,TXN_1525046,Smoothie,2.0,4.0,8.0,Cash,Takeaway,2023-12-02,12
1702,TXN_9867948,Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-10-07,10
1703,TXN_8512466,Tea,5.0,3.0,15.0,Credit Card,Takeaway,2023-02-10,2
1704,TXN_9663990,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-01-06,1
1705,TXN_7681072,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-07-07,7
1706,TXN_3099191,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-05-19,5
1707,TXN_8789986,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-09-21,9
1708,TXN_8382825,Coffee,5.0,2.0,10.0,Cash,In-store,2023-01-20,1
1709,TXN_4486700,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-02-08,2
1710,TXN_2668108,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-09-23,9
1711,TXN_5085328,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-02-03,2
1712,TXN_6023823,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-04-20,4
1713,TXN_6541659,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-01-29,1
1714,TXN_3203928,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-12-04,12
1715,TXN_3443235,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-10-11,10
1716,TXN_6191769,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-05-17,5
1717,TXN_6110386,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-03-17,3
1718,TXN_7355635,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-12-21,12
1719,TXN_2944518,Tea,3.0,3.0,9.0,Credit Card,Takeaway,2023-09-14,9
1720,TXN_9169536,Cake,5.0,3.0,15.0,Cash,In-store,2023-06-10,6
1721,TXN_8257774,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-03-04,3
1722,TXN_3873718,Tea,1.0,5.0,5.0,Cash,In-store,2023-03-07,3
1723,TXN_8767676,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-11-30,11
1724,TXN_1225638,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-05-28,5
1725,TXN_5050111,Tea,3.0,5.0,15.0,Cash,In-store,2023-06-13,6
1726,TXN_5508620,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-08-26,8
1727,TXN_7864080,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-11-12,11
1728,TXN_6066883,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-12-21,12
1729,TXN_6034785,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-06-17,6
1730,TXN_7818024,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-08-16,8
1731,TXN_2463115,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-09-12,9
1732,TXN_9948425,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-11-21,11
1733,TXN_2540440,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-12-30,12
1734,TXN_2006923,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-05-31,5
1735,TXN_6762172,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-01-19,1
1736,TXN_6638051,Smoothie,2.0,4.0,8.0,Cash,Takeaway,2023-11-05,11
1737,TXN_9834329,Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-09-17,9
1738,TXN_9172616,Tea,4.0,2.0,8.0,Credit Card,Takeaway,2023-11-21,11
1739,TXN_8867300,Smoothie,4.0,4.0,16.0,Credit Card,In-store,2023-05-06,5
1740,TXN_6987950,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-05-04,5
1741,TXN_9967728,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-01-30,1
1742,TXN_5591967,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-04-08,4
1743,TXN_5861158,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-11-21,11
1744,TXN_7501002,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-08-23,8
1745,TXN_2848654,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-03-15,3
1746,TXN_2406254,Tea,5.0,3.0,15.0,Credit Card,Takeaway,2023-11-12,11
1747,TXN_3034652,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-11-04,11
1748,TXN_2710779,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-09-30,9
1750,TXN_6330369,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-01-25,1
1751,TXN_7852032,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-03-19,3
1752,TXN_7189368,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-01-22,1
1753,TXN_6306655,Tea,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-01-22,1
1755,TXN_6607568,Coffee,2.0,2.0,4.0,Cash,In-store,2023-03-24,3
1757,TXN_9837568,Salad,5.0,5.0,25.0,Cash,In-store,2023-04-17,4
1758,TXN_9603263,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-05-02,5
1759,TXN_9425610,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-01-08,1
1760,TXN_8092496,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-03-11,3
1762,TXN_9749333,Cookie,5.0,1.0,5.0,Cash,In-store,2023-02-27,2
1763,TXN_2771364,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-01-23,1
1764,TXN_5180326,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-04-26,4
1765,TXN_7376092,Cookie,4.0,1.0,4.0,Cash,In-store,2023-11-07,11
1766,TXN_9279347,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-02-27,2
1767,TXN_8278982,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-09-06,9
1768,TXN_7686476,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-01-03,1
1769,TXN_4283563,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-05-04,5
1770,TXN_1926278,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-07-29,7
1771,TXN_3981000,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-05-24,5
1772,TXN_6167259,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-04-14,4
1774,TXN_1572930,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-07-17,7
1775,TXN_2788797,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-03-23,3
1776,TXN_4255767,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-05-25,5
1777,TXN_7367474,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-01-01,1
1778,TXN_7551097,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-06-12,6
1779,TXN_1546695,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-03-06,3
1781,TXN_4567455,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-02-01,2
1782,TXN_7958487,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-01-20,1
1783,TXN_2864420,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-07-12,7
1784,TXN_1498343,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-03-31,3
1785,TXN_3107619,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-05-31,5
1787,TXN_7380217,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-09-10,9
1788,TXN_3195132,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-08-26,8
1790,TXN_2101437,Tea,2.0,4.0,8.0,Cash,In-store,2023-08-27,8
1791,TXN_7411993,Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-02-11,2
1792,TXN_2879092,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-05-22,5
1793,TXN_8791641,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-01-25,1
1794,TXN_4679593,Juice,1.0,3.0,3.0,Cash,In-store,2023-01-10,1
1795,TXN_1907250,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-11-15,11
1796,TXN_8504764,Tea,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-02-19,2
1797,TXN_1630051,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-03-17,3
1798,TXN_2566258,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-06-08,6
1799,TXN_5785600,Salad,5.0,5.0,25.0,Cash,In-store,2023-12-10,12
1800,TXN_4864206,Cookie,5.0,1.0,5.0,Cash,In-store,2023-03-18,3
1801,TXN_4360040,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-11-15,11
1802,TXN_9490163,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-02-23,2
1803,TXN_2640727,Tea,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-03-05,3
1804,TXN_9927061,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-10-17,10
1805,TXN_5113993,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-02-10,2
1806,TXN_2192787,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-01-01,1
1807,TXN_2127588,Cake,4.0,3.0,12.0,Cash,In-store,2023-07-17,7
1808,TXN_5284338,Tea,4.0,2.0,8.0,Cash,Takeaway,2023-03-30,3
1809,TXN_8108748,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-06-19,6
1810,TXN_5538713,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-09-20,9
1811,TXN_5949811,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-02-21,2
1812,TXN_2565449,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-10-04,10
1813,TXN_7264039,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-09-19,9
